file,animal,band0,band1,band2,band3,band4,band5,band6,band7,band8,band9,band10,band11,band12,band13,band14,band15,band16,band17,band18,band19,band20,band21,band22,band23,band24
audio-dataset/cats_dogs/dog_barking_89.wav,0,1.7950092301248504,-8.177006977979472,-9.97121846469201,-17.747859761125984,-23.47017541501109,-22.669256622127858,-21.401815269785587,-26.144709487912863,-29.03515635622815,-27.284922249136226,-32.36510312135021,-38.89641838570436,-38.96568298339844,-38.96568298339844,-38.96568298339844,-38.96568298339844,-38.96568298339844,-38.96568298339844,-38.96568298339844,-38.96568298339844,-38.96568298339844,-38.96568298339844,-38.96568298339844,-38.96568298339844,-38.96568298339844
audio-dataset/cats_dogs/cat_49.wav,1,-22.968811411726406,-24.80235040576622,-27.03561770523609,-28.425544773480315,-30.40880178896104,-31.34589145951016,-32.174519339349644,-33.16075110137225,-33.15592105257297,-33.24746731870979,-36.25029035828942,-42.086888062451315,-42.44420623779297,-42.44420623779297,-42.44420623779297,-42.44420623779297,-42.44420623779297,-42.44420623779297,-42.44420623779297,-42.44420623779297,-42.44420623779297,-42.44420623779297,-42.44420623779297,-42.44420623779297,-42.44420623779297
audio-dataset/cats_dogs/dog_barking_76.wav,0,-8.758921097553749,-14.028773325842597,-18.70047803457325,-26.469508773864266,-36.033047218308496,-41.69792740547579,-40.782097807857724,-42.75735438311541,-40.37104150681269,-38.50078980279347,-40.58272033355855,-43.772265655023084,-43.84949493408203,-43.84949493408203,-43.84949493408203,-43.84949493408203,-43.84949493408203,-43.84949493408203,-43.84949493408203,-43.84949493408203,-43.84949493408203,-43.84949493408203,-43.84949493408203,-43.84949493408203,-43.84949493408203
audio-dataset/cats_dogs/cat_61.wav,1,-11.826214028807655,-16.334450646335466,-20.456590178522216,-25.05303543426452,-27.117816533266044,-27.261462898316754,-29.202673826833344,-29.84127840985264,-33.4753971036463,-35.074431688697544,-41.75314440389179,-47.94100147574695,-48.09087371826172,-48.09087371826172,-48.09087371826172,-48.09087371826172,-48.09087371826172,-48.09087371826172,-48.09087371826172,-48.09087371826172,-48.09087371826172,-48.09087371826172,-48.09087371826172,-48.09087371826172,-48.09087371826172
audio-dataset/cats_dogs/dog_barking_62.wav,0,-4.163253860211975,-7.56214697344777,-25.982430887691724,-30.911385971238044,-38.19356768360079,-34.18295684606298,-40.826832890824264,-40.825963714666536,-40.439958725119006,-37.43182029114631,-40.51198330720266,-41.3554481941357,-41.35904312133789,-41.35904312133789,-41.35904312133789,-41.35904312133789,-41.35904312133789,-41.35904312133789,-41.35904312133789,-41.35904312133789,-41.35904312133789,-41.35904312133789,-41.35904312133789,-41.35904312133789,-41.35904312133789
audio-dataset/cats_dogs/cat_75.wav,1,-27.844865379258625,-15.97010185907186,-14.681686743312088,-23.66982190765448,-26.594245169417988,-32.55940754502448,-39.17282620254086,-39.22704681439129,-37.44657960284878,-39.65827760796099,-40.12273679322343,-40.20631790161133,-40.20631790161133,-40.20631790161133,-40.20631790161133,-40.20631790161133,-40.20631790161133,-40.20631790161133,-40.20631790161133,-40.20631790161133,-40.20631790161133,-40.20631790161133,-40.20631790161133,-40.20631790161133,-40.20631790161133
audio-dataset/cats_dogs/cat_9.wav,1,-17.285484921694398,-8.56746221452652,-9.534884034124133,-17.64222281263487,-14.813394580679132,-26.357371202661238,-31.757525318435263,-33.44968256553014,-25.528550513240756,-24.893784141053963,-32.26370519257727,-39.30135162529491,-39.55612564086914,-39.55612564086914,-39.55612564086914,-39.55612564086914,-39.55612564086914,-39.55612564086914,-39.55612564086914,-39.55612564086914,-39.55612564086914,-39.55612564086914,-39.55612564086914,-39.55612564086914,-39.55612564086914
audio-dataset/cats_dogs/cat_63.wav,1,-5.916831857331746,-11.46918882368816,-20.954624724794282,-26.755067652948135,-28.840470678432467,-26.43116064178001,-32.08319218047685,-29.35291451756287,-31.792704997484357,-33.82016276950368,-39.99910606214171,-44.232936978821215,-44.25354766845703,-44.25354766845703,-44.25354766845703,-44.25354766845703,-44.25354766845703,-44.25354766845703,-44.25354766845703,-44.25354766845703,-44.25354766845703,-44.25354766845703,-44.25354766845703,-44.25354766845703,-44.25354766845703
audio-dataset/cats_dogs/dog_barking_74.wav,0,-13.570424091433438,-16.01028732940821,-19.664431182563114,-25.58748747602637,-38.24733691706377,-41.586367829907836,-42.090566710063385,-43.45001861663091,-42.25392644454022,-40.97760022270436,-43.454000903311226,-46.32602158046904,-46.62804412841797,-46.62804412841797,-46.62804412841797,-46.62804412841797,-46.62804412841797,-46.62804412841797,-46.62804412841797,-46.62804412841797,-46.62804412841797,-46.62804412841797,-46.62804412841797,-46.62804412841797,-46.62804412841797
audio-dataset/cats_dogs/cat_77.wav,1,-9.139718797454394,-17.074068724450278,-23.43047461490098,-26.165711009749373,-25.94395505401845,-29.187452207781515,-26.053097232825642,-24.32473854787964,-32.6606835036774,-37.425822238345724,-39.47744564979505,-44.005554657716026,-44.03583908081055,-44.03583908081055,-44.03583908081055,-44.03583908081055,-44.03583908081055,-44.03583908081055,-44.03583908081055,-44.03583908081055,-44.03583908081055,-44.03583908081055,-44.03583908081055,-44.03583908081055,-44.03583908081055
audio-dataset/cats_dogs/dog_barking_60.wav,0,-7.360250027681663,-7.703117021900708,-20.7420189950986,-24.137923628199246,-36.20451012640899,-38.90710637709674,-39.25853141380681,-40.30057618459067,-39.069488055365426,-38.71744493378533,-39.49506550276721,-40.90844870055164,-41.041988372802734,-41.041988372802734,-41.041988372802734,-41.041988372802734,-41.041988372802734,-41.041988372802734,-41.041988372802734,-41.041988372802734,-41.041988372802734,-41.041988372802734,-41.041988372802734,-41.041988372802734,-41.041988372802734
audio-dataset/cats_dogs/dog_barking_48.wav,0,-4.365597881988423,-9.256709202964611,-27.35409592932025,-29.512261208109848,-38.15040159946731,-36.62135560265443,-39.811921761149456,-39.78060356533716,-39.325438887732375,-37.611544989079846,-39.37930885042463,-40.08799984720019,-40.08966827392578,-40.08966827392578,-40.08966827392578,-40.08966827392578,-40.08966827392578,-40.08966827392578,-40.08966827392578,-40.08966827392578,-40.08966827392578,-40.08966827392578,-40.08966827392578,-40.08966827392578,-40.08966827392578
audio-dataset/cats_dogs/cat_88.wav,1,-19.539773690862145,-20.977200124471782,-21.958580597687337,-25.230329496798632,-26.670034463071573,-28.921330525855556,-28.624499667359903,-28.664076158798682,-28.334482039789084,-29.815992917853325,-35.49953917283138,-41.37797893033986,-41.46731160367056,-41.46942490439379,-41.47081571535299,-41.47174817733182,-41.472371740195584,-41.472817542638744,-41.4731019337972,-41.473289608652046,-41.47339581351243,-41.47344760312379,-41.47347449285687,-41.4734832749112,-41.473485691856794
audio-dataset/cats_dogs/cat_131.wav,1,-9.805735630402342,-24.029616272449495,-35.56491937135395,-37.93900606367323,-38.84148791257073,-37.26444062064676,-39.1543790102005,-39.63235994974772,-38.045002460479736,-39.44391451563154,-39.66923236846924,-40.32530212402344,-40.32530212402344,-40.32530212402344,-40.32530212402344,-40.32530212402344,-40.32530212402344,-40.32530212402344,-40.32530212402344,-40.32530212402344,-40.32530212402344,-40.32530212402344,-40.32530212402344,-40.32530212402344,-40.32530212402344
audio-dataset/cats_dogs/cat_125.wav,1,-7.914054095956364,-7.019137473573245,-3.4965755390638136,-4.01173597675597,-23.238388929997296,-40.853877983841244,-40.92942370734083,-40.96960236574167,-40.97653204588038,-40.94271322078401,-41.106153747600395,-41.389794280162036,-41.404422760009766,-41.404422760009766,-41.404422760009766,-41.404422760009766,-41.404422760009766,-41.404422760009766,-41.404422760009766,-41.404422760009766,-41.404422760009766,-41.404422760009766,-41.404422760009766,-41.404422760009766,-41.404422760009766
audio-dataset/cats_dogs/cat_119.wav,1,9.164755962529101,8.853022396365253,1.8486370751494974,-7.959103630289917,-10.483036839569742,-13.143998527546715,-15.306177169606103,-17.76827734913377,-20.585485026803525,-25.53530929517908,-33.2776561787098,-42.05669738849004,-42.46173095703125,-42.46173095703125,-42.46173095703125,-42.46173095703125,-42.46173095703125,-42.46173095703125,-42.46173095703125,-42.46173095703125,-42.46173095703125,-42.46173095703125,-42.46173095703125,-42.46173095703125,-42.46173095703125
audio-dataset/cats_dogs/cat_118.wav,1,-17.06309037250132,-23.859637330845914,-21.53464189787691,-24.052802648507573,-27.02871593546519,-30.21658219237157,-32.38082373904344,-33.553295197344156,-35.85744079217435,-39.373162453693276,-53.43143657038155,-63.86536407470703,-63.86536407470703,-63.86536407470703,-63.86536407470703,-63.86536407470703,-63.86536407470703,-63.86536407470703,-63.86536407470703,-63.86536407470703,-63.86536407470703,-63.86536407470703,-63.86536407470703,-63.86536407470703,-63.86536407470703
audio-dataset/cats_dogs/cat_124.wav,1,-11.908401437503377,-20.224679731159302,-8.083467985751001,-4.549208337701059,-13.409523875384322,-21.825592056544096,-20.09219769078887,-17.470349906340164,-21.987539781711178,-28.23507440422577,-37.787181812557364,-45.62006698931501,-45.72651290893555,-45.72651290893555,-45.72651290893555,-45.72651290893555,-45.72651290893555,-45.72651290893555,-45.72651290893555,-45.72651290893555,-45.72651290893555,-45.72651290893555,-45.72651290893555,-45.72651290893555,-45.72651290893555
audio-dataset/cats_dogs/cat_130.wav,1,2.655771098930674,-1.2651738648024495,4.571699969645202,-6.95640598770836,-11.399588210061882,-7.933603541686047,-6.848996003060631,-11.622947049112273,-12.400903268614886,-14.480564898487192,-26.18915749309409,-42.905633184644905,-43.82246398925781,-43.82246398925781,-43.82246398925781,-43.82246398925781,-43.82246398925781,-43.82246398925781,-43.82246398925781,-43.82246398925781,-43.82246398925781,-43.82246398925781,-43.82246398925781,-43.82246398925781,-43.82246398925781
audio-dataset/cats_dogs/cat_89.wav,1,-20.2865174643487,-22.52495929573197,-26.857960801747033,-28.037853403921016,-29.607100622203696,-31.85911813756629,-32.669276091221136,-32.85809665562814,-30.92309655461992,-32.151768468376396,-40.112991862129746,-62.56695155302683,-65.2107162475586,-65.2107162475586,-65.2107162475586,-65.2107162475586,-65.2107162475586,-65.2107162475586,-65.2107162475586,-65.2107162475586,-65.2107162475586,-65.2107162475586,-65.2107162475586,-65.2107162475586,-65.2107162475586
audio-dataset/cats_dogs/dog_barking_49.wav,0,-3.2247554865686903,-7.604404114155985,-25.630444537220296,-27.112189900127685,-37.08079340326169,-35.30854888990813,-38.793369024088896,-38.6798157687139,-38.42021670047338,-37.56991310140271,-38.63418763635135,-39.482791848857,-39.48503875732422,-39.48503875732422,-39.48503875732422,-39.48503875732422,-39.48503875732422,-39.48503875732422,-39.48503875732422,-39.48503875732422,-39.48503875732422,-39.48503875732422,-39.48503875732422,-39.48503875732422,-39.48503875732422
audio-dataset/cats_dogs/dog_barking_61.wav,0,-6.533477613996334,-11.68383285269701,-26.572581956982706,-31.177236988555233,-38.752148851053015,-36.527894297263835,-41.133280367998594,-41.18418874579869,-40.98329200522666,-38.976403565506295,-41.4529662730542,-42.13588650753436,-42.139686584472656,-42.139686584472656,-42.139686584472656,-42.139686584472656,-42.139686584472656,-42.139686584472656,-42.139686584472656,-42.139686584472656,-42.139686584472656,-42.139686584472656,-42.139686584472656,-42.139686584472656,-42.139686584472656
audio-dataset/cats_dogs/cat_76.wav,1,-7.564555246418652,-13.932903225471573,-11.438956291470348,-10.55482354529064,-13.720766355413211,-17.58124149482259,-13.498958772267603,-16.933216403714486,-21.054091046892463,-32.93449943349474,-39.25999516910977,-45.96182570987278,-45.986244201660156,-45.986244201660156,-45.986244201660156,-45.986244201660156,-45.986244201660156,-45.986244201660156,-45.986244201660156,-45.986244201660156,-45.986244201660156,-45.986244201660156,-45.986244201660156,-45.986244201660156,-45.986244201660156
audio-dataset/cats_dogs/dog_barking_75.wav,0,-7.8270483230174905,-11.723913140602708,-15.029145499674348,-24.139185857020582,-33.5818001272518,-39.12814695292309,-40.754938281244705,-42.66103201265688,-38.989038324860665,-40.8429078626885,-40.39052652871167,-43.889244783071824,-44.303138732910156,-44.303138732910156,-44.303138732910156,-44.303138732910156,-44.303138732910156,-44.303138732910156,-44.303138732910156,-44.303138732910156,-44.303138732910156,-44.303138732910156,-44.303138732910156,-44.303138732910156,-44.303138732910156
audio-dataset/cats_dogs/cat_62.wav,1,-7.180376856290875,-11.814814040566679,-19.208122971705137,-24.660055450452504,-25.93424321406605,-25.038222326308748,-29.85824351335353,-27.495355590249076,-30.84587976829105,-32.5959488632861,-39.28341364305314,-44.25383593176054,-44.28424139082209,-44.2860722084568,-44.287270093943974,-44.28806163382857,-44.28858455697151,-44.28895572505586,-44.28919106052346,-44.28934601561664,-44.28943314421667,-44.2894756878892,-44.28949797730468,-44.28950519953689,-44.28950690700583
audio-dataset/cats_dogs/cat_8.wav,1,-3.553174533981364,-0.6962211054353977,-4.662636667960078,-9.005700468702448,-13.937384882970052,-11.086031573196355,-8.126172755625886,-13.419923897002514,-12.247831428149448,-15.109793238304556,-25.16458699385325,-46.8846173508962,-49.028778076171875,-49.028778076171875,-49.028778076171875,-49.028778076171875,-49.028778076171875,-49.028778076171875,-49.028778076171875,-49.028778076171875,-49.028778076171875,-49.028778076171875,-49.028778076171875,-49.028778076171875,-49.028778076171875
audio-dataset/cats_dogs/dog_barking_59.wav,0,-0.10578595101158425,-3.996672847590694,-23.381497596614675,-27.184072167222684,-38.326572465571395,-34.60324031536334,-40.02095103350238,-40.912894265087324,-40.29196427524953,-39.565664975292684,-40.76983678513678,-41.63415491120251,-41.68764114379883,-41.68764114379883,-41.68764114379883,-41.68764114379883,-41.68764114379883,-41.68764114379883,-41.68764114379883,-41.68764114379883,-41.68764114379883,-41.68764114379883,-41.68764114379883,-41.68764114379883,-41.68764114379883
audio-dataset/cats_dogs/cat_66.wav,1,-7.54892816958818,4.185609384920342,1.450069547793534,-12.005925128403895,-22.964017102175834,-22.568106121217898,-12.548290521958736,-10.50545024925151,-12.274649142914791,-18.979191025010856,-21.505622278053327,-41.593627151515754,-43.14714813232422,-43.14714813232422,-43.14714813232422,-43.14714813232422,-43.14714813232422,-43.14714813232422,-43.14714813232422,-43.14714813232422,-43.14714813232422,-43.14714813232422,-43.14714813232422,-43.14714813232422,-43.14714813232422
audio-dataset/cats_dogs/dog_barking_71.wav,0,-1.3087094908861385,-3.593769968182606,-22.31759734252348,-26.21722139339966,-37.18039764949982,-33.80686172402054,-40.85209256651426,-40.64133866884893,-40.46000109864519,-37.89404561956552,-40.19787706429709,-40.86543115541991,-40.8768424987793,-40.8768424987793,-40.8768424987793,-40.8768424987793,-40.8768424987793,-40.8768424987793,-40.8768424987793,-40.8768424987793,-40.8768424987793,-40.8768424987793,-40.8768424987793,-40.8768424987793,-40.8768424987793
audio-dataset/cats_dogs/cat_72.wav,1,-9.186972294897231,-13.708716355818131,-9.981373654359214,-8.750958791954325,-11.773989337123103,-13.345670743764941,-18.003382332739267,-23.141294719360946,-24.829372051525535,-24.871685723218388,-29.861218180357053,-40.73621948684255,-41.28387451171875,-41.28387451171875,-41.28387451171875,-41.28387451171875,-41.28387451171875,-41.28387451171875,-41.28387451171875,-41.28387451171875,-41.28387451171875,-41.28387451171875,-41.28387451171875,-41.28387451171875,-41.28387451171875
audio-dataset/cats_dogs/dog_barking_65.wav,0,-5.790700342252633,-13.083619497094208,-24.34478744565981,-29.24639190676898,-37.21122246630051,-34.89223967846219,-41.15151874669667,-41.13035900583669,-40.75700756677462,-40.656988259411015,-41.07680912173113,-41.35915935267891,-41.38621139526367,-41.38621139526367,-41.38621139526367,-41.38621139526367,-41.38621139526367,-41.38621139526367,-41.38621139526367,-41.38621139526367,-41.38621139526367,-41.38621139526367,-41.38621139526367,-41.38621139526367,-41.38621139526367
audio-dataset/cats_dogs/cat_99.wav,1,-8.913330114372691,-4.649558831245794,-7.592316422288121,-15.988926023988363,-21.319648301934702,-28.912163939519022,-39.515976313463966,-39.16889174269507,-36.242992734582224,-36.75143990565688,-41.98660371881543,-47.101577988176636,-47.219390869140625,-47.219390869140625,-47.219390869140625,-47.219390869140625,-47.219390869140625,-47.219390869140625,-47.219390869140625,-47.219390869140625,-47.219390869140625,-47.219390869140625,-47.219390869140625,-47.219390869140625,-47.219390869140625
audio-dataset/cats_dogs/dog_barking_108.wav,0,-10.486857744260032,-7.494856659053056,-10.467533750213773,-10.058808489002855,-7.615043433057277,-7.326036942615677,-6.83215840513773,-7.349991760731408,-6.377738066676671,-6.5872748918302255,-15.122898327902453,-47.08171929661618,-57.65062713623047,-57.65062713623047,-57.65062713623047,-57.65062713623047,-57.65062713623047,-57.65062713623047,-57.65062713623047,-57.65062713623047,-57.65062713623047,-57.65062713623047,-57.65062713623047,-57.65062713623047,-57.65062713623047
audio-dataset/cats_dogs/cat_108.wav,1,-8.626575748790845,-10.802518517679848,-8.341550888777878,-7.392649066096943,-5.183569729805355,-8.730233586134178,-17.633270082082774,-21.086030263052148,-23.881838123784032,-31.46953780955982,-39.509885825296884,-44.17381239578288,-44.20085525512695,-44.20085525512695,-44.20085525512695,-44.20085525512695,-44.20085525512695,-44.20085525512695,-44.20085525512695,-44.20085525512695,-44.20085525512695,-44.20085525512695,-44.20085525512695,-44.20085525512695,-44.20085525512695
audio-dataset/cats_dogs/cat_134.wav,1,-4.281006205325173,-1.1390354873226125,-12.264884218437992,-21.659444251229836,-25.346307539988373,-23.834795472153274,-28.951278184783312,-38.62433027849129,-40.57918024932723,-40.926549820189784,-43.2301192943086,-43.682716369628906,-43.682716369628906,-43.682716369628906,-43.682716369628906,-43.682716369628906,-43.682716369628906,-43.682716369628906,-43.682716369628906,-43.682716369628906,-43.682716369628906,-43.682716369628906,-43.682716369628906,-43.682716369628906,-43.682716369628906
audio-dataset/cats_dogs/cat_120.wav,1,-4.8732307790829665,-0.9145449019504708,-6.234207266643915,-5.978904286504891,-17.237831078858484,-27.925805513566363,-30.46420599742139,-39.7300438427756,-40.67814766599777,-36.38030687581442,-38.352395028087265,-44.54655004731307,-44.71954345703125,-44.71954345703125,-44.71954345703125,-44.71954345703125,-44.71954345703125,-44.71954345703125,-44.71954345703125,-44.71954345703125,-44.71954345703125,-44.71954345703125,-44.71954345703125,-44.71954345703125,-44.71954345703125
audio-dataset/cats_dogs/cat_121.wav,1,-6.721474383439281,-8.43630066890387,-12.315326632688986,-20.042864917892732,-23.953977634257754,-21.518677666873298,-25.167880150195394,-27.14106410807427,-26.075474485481305,-26.978558852329254,-30.55493320842453,-40.10981485643361,-40.237022399902344,-40.237022399902344,-40.237022399902344,-40.237022399902344,-40.237022399902344,-40.237022399902344,-40.237022399902344,-40.237022399902344,-40.237022399902344,-40.237022399902344,-40.237022399902344,-40.237022399902344,-40.237022399902344
audio-dataset/cats_dogs/cat_135.wav,1,1.2557545482473405,4.060169057712111,-4.732764037452796,-11.868982628772084,-15.710320411194258,-14.782340945645391,-15.674284621006485,-23.26946672401571,-26.43458194566111,-25.816777139891286,-33.416483062644325,-38.803683946298996,-39.01742935180664,-39.01742935180664,-39.01742935180664,-39.01742935180664,-39.01742935180664,-39.01742935180664,-39.01742935180664,-39.01742935180664,-39.01742935180664,-39.01742935180664,-39.01742935180664,-39.01742935180664,-39.01742935180664
audio-dataset/cats_dogs/cat_109.wav,1,-7.420769971537808,-12.207270922447682,-27.122665261950672,-31.564984732578452,-29.035299478393235,-28.782099359104837,-34.79674233907762,-38.0947727942456,-39.1668682662773,-39.564616264173075,-39.70091930795663,-40.04857995708066,-40.06170654296875,-40.06170654296875,-40.06170654296875,-40.06170654296875,-40.06170654296875,-40.06170654296875,-40.06170654296875,-40.06170654296875,-40.06170654296875,-40.06170654296875,-40.06170654296875,-40.06170654296875,-40.06170654296875
audio-dataset/cats_dogs/dog_barking_109.wav,0,-15.77173925722018,-33.77374787330628,-37.17725453878704,-38.21636441018846,-38.373538466060864,-38.44438676273121,-38.45543023943901,-38.51344680786133,-38.51344680786133,-38.51344680786133,-38.51344680786133,-38.51344680786133,-38.51344680786133,-38.51344680786133,-38.51344680786133,-38.51344680786133,-38.51344680786133,-38.51344680786133,-38.51344680786133,-38.51344680786133,-38.51344680786133,-38.51344680786133,-38.51344680786133,-38.51344680786133,-38.51344680786133
audio-dataset/cats_dogs/cat_98.wav,1,-5.259144686869787,-2.875171083437233,-5.64519698190337,-12.951942995648956,-19.869364181560705,-27.781904624873086,-39.16505670257304,-36.59229773579982,-31.87144657606469,-32.705377889867115,-40.250078818881725,-48.84584630497715,-49.06790542602539,-49.06790542602539,-49.06790542602539,-49.06790542602539,-49.06790542602539,-49.06790542602539,-49.06790542602539,-49.06790542602539,-49.06790542602539,-49.06790542602539,-49.06790542602539,-49.06790542602539,-49.06790542602539
audio-dataset/cats_dogs/dog_barking_64.wav,0,-9.929559350178437,-15.78905385186325,-26.919406602721928,-30.820104966561694,-40.047457525672996,-39.15773005994577,-43.59054365680541,-43.72949465174733,-43.149011770884194,-41.765460811594814,-43.0321790102578,-44.14341841705542,-44.18717956542969,-44.18717956542969,-44.18717956542969,-44.18717956542969,-44.18717956542969,-44.18717956542969,-44.18717956542969,-44.18717956542969,-44.18717956542969,-44.18717956542969,-44.18717956542969,-44.18717956542969,-44.18717956542969
audio-dataset/cats_dogs/cat_73.wav,1,-8.38273431810021,-12.401730632265025,-8.83436011712643,-8.53380837831254,-12.141665672302642,-13.151888287218325,-17.769106724921585,-22.46562256617941,-23.105883389874215,-24.56744870695374,-28.843229659215368,-40.77531178295612,-41.454864501953125,-41.454864501953125,-41.454864501953125,-41.454864501953125,-41.454864501953125,-41.454864501953125,-41.454864501953125,-41.454864501953125,-41.454864501953125,-41.454864501953125,-41.454864501953125,-41.454864501953125,-41.454864501953125
audio-dataset/cats_dogs/dog_barking_70.wav,0,-6.272611571808248,-5.549274676388844,-26.383303821605416,-28.13781591873572,-39.53838611069848,-36.62609572590901,-46.26184963924544,-46.24004557836623,-44.81667394638061,-41.6101331749741,-46.20498025360562,-47.32006463209788,-47.34993362426758,-47.34993362426758,-47.34993362426758,-47.34993362426758,-47.34993362426758,-47.34993362426758,-47.34993362426758,-47.34993362426758,-47.34993362426758,-47.34993362426758,-47.34993362426758,-47.34993362426758,-47.34993362426758
audio-dataset/cats_dogs/cat_67.wav,1,-18.746693195767985,-12.264349251586156,-24.737614483089914,-35.45150506783588,-40.65722326804543,-41.10418088598877,-40.50177656226934,-42.21384143584814,-43.27132034301758,-43.27132034301758,-43.171099629157624,-43.27132034301758,-43.27132034301758,-43.27132034301758,-43.27132034301758,-43.27132034301758,-43.27132034301758,-43.27132034301758,-43.27132034301758,-43.27132034301758,-43.27132034301758,-43.27132034301758,-43.27132034301758,-43.27132034301758,-43.27132034301758
audio-dataset/cats_dogs/dog_barking_58.wav,0,-4.7569024740631285,-10.069300863463805,-30.016355202170978,-30.39589994614848,-44.674156455125434,-36.34660016760239,-46.76941247053982,-48.70087734268293,-47.13533211281093,-42.58690774247642,-48.22309439985202,-49.67703244940112,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582
audio-dataset/cats_dogs/cat_59.wav,1,-13.373191651945964,-10.12419550374139,-11.256191242351818,-18.634470323464328,-20.559139931898624,-25.508434475201305,-26.724554172386608,-23.263010874606046,-30.182158936271,-29.73903196968138,-34.636377415988186,-46.09287184410625,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332
audio-dataset/cats_dogs/cat_71.wav,1,-10.86558205393614,-9.487675841083302,-9.521963746337208,-17.808071871914134,-16.004840411903878,-19.484285762306634,-16.281199703784615,-18.522161520880875,-18.605986003349262,-22.905953322272474,-29.618326367000233,-41.812915549707164,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305
audio-dataset/cats_dogs/dog_barking_66.wav,0,-13.223334874307692,-18.07868016804441,-27.25667839082713,-31.334569184969748,-40.1678041588337,-40.65126973149531,-43.43716478627175,-43.40779821872711,-42.8369291129389,-43.20366068636732,-42.43486085658272,-44.35580291040242,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375
audio-dataset/cats_dogs/cat_65.wav,1,-14.448677260185377,-9.144546443229036,-9.855374161348664,-15.658867667190659,-21.768945646205953,-23.39635569126489,-27.62147292681948,-25.246327618254387,-22.433127828127063,-24.05071879102778,-32.162906123810295,-47.135570453479886,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234
audio-dataset/cats_dogs/dog_barking_72.wav,0,-13.138528091226144,-12.013474352594457,-20.669725815821412,-24.401162533603742,-37.3785563789313,-39.533617378180196,-42.6807270946029,-43.947333098273,-42.536228504373035,-40.89084071357609,-42.736234023275536,-46.059254815435814,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375
audio-dataset/cats_dogs/dog_barking_99.wav,0,6.067544264090957,-1.3094893389357931,-10.934617691980135,-19.775128582852737,-23.443758094388354,-24.240781418135946,-24.59059641778006,-25.282993187367666,-26.471159572863467,-28.26966888561236,-32.96080751882857,-39.15047253832292,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594
audio-dataset/cats_dogs/cat_123.wav,1,-2.0394919373442084,-9.839026675896395,-17.490525172152434,-17.101395852226688,-20.53741727134047,-28.132172105415158,-26.350091000298995,-24.52139439476503,-23.526011045178638,-26.550230687628698,-32.307724806759815,-43.250336128956555,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883
audio-dataset/cats_dogs/cat_137.wav,1,2.926623622360639,0.34754122870042914,4.978575553030609,-0.5298908725872429,-0.8348677944131743,-3.4874271975679543,-4.8742970803112255,-5.594138776742232,-10.428146178860748,-21.638011715241838,-35.48401681035757,-45.392668696244556,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578
audio-dataset/cats_dogs/cat_136.wav,1,0.029843382251046168,-5.4803279895250485,-2.3014256979484466,-7.084084296859305,-9.471484709885244,-12.460008301130229,-13.465347810666426,-17.500346124012268,-21.817555594896383,-29.267432361679386,-35.18762549489468,-36.27717472679981,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469
