,0,1,2,3,4,animal
42,0.3283521234989166,0.3788492381572723,0.4249894022941589,0.4729620814323425,0.4660743474960327,0
43,0.2115493863821029,0.4318152070045471,0.2828493416309356,0.0937264785170555,0.2128221243619918,1
44,0.6109009385108948,0.3510666787624359,0.1445439755916595,0.0895879492163658,0.1051446124911308,1
45,0.0804738700389862,0.1048679575324058,0.1829051524400711,0.370045006275177,0.4386491179466247,1
46,0.3370534181594848,0.5537402629852295,0.4182749390602112,0.2046729773283004,0.0817208886146545,1
47,0.5485867261886597,0.5483080744743347,0.1887463182210922,0.0469109043478965,0.0186115261167287,1
48,0.0358660519123077,0.0240127984434366,0.0421031601727008,0.0722982808947563,0.1406498402357101,1
49,0.2553659379482269,0.3092555403709411,0.4293736815452575,0.6117644309997559,0.836057722568512,0
50,0.3460478186607361,0.4402813911437988,0.4605005085468292,0.3980704843997955,0.3184597492218017,1
51,0.1631105542182922,0.4193453788757324,0.6023919582366943,0.5641143918037415,0.3335598111152649,0
52,0.2170941829681396,0.2087005227804184,0.2315626591444015,0.4539895057678222,0.5878947973251343,1
53,0.319477915763855,0.419759601354599,0.4944888949394226,0.3832252025604248,0.2613227963447571,0
54,0.393148124217987,0.2677368819713592,0.2346374243497848,0.1238260418176651,0.0224860236048698,1
55,0.2924840748310089,0.3545453250408172,0.3830386698246002,0.3089258372783661,0.2875454723834991,0
56,0.1448305696249008,0.3130766749382019,0.4811803102493286,0.2651267647743225,0.1210930794477462,1
57,0.1945772320032119,0.3080540895462036,0.4893012344837188,0.4220205545425415,0.1858444660902023,1
58,0.1534193456172943,0.327515959739685,0.5967918634414673,0.6006238460540771,0.3559503853321075,0
59,0.2543727159500122,0.2547549605369568,0.2721942365169525,0.2052743285894394,0.1994164288043975,1
60,0.1157894134521484,0.2915757596492767,0.5064282417297363,0.4159815013408661,0.329292356967926,0
61,0.2645367980003357,0.3136161565780639,0.3666439652442932,0.3839946687221527,0.3329372406005859,0
62,0.1160981953144073,0.104844257235527,0.1275336891412735,0.1560718864202499,0.170422077178955,1
63,0.6414052248001099,0.2529129981994629,0.338627278804779,0.4195122718811035,0.2210319340229034,1
64,0.4187391400337219,0.4188775718212127,0.4369038641452789,0.3759770393371582,0.3815461993217468,1
65,0.2329010516405105,0.1477663516998291,0.0910120606422424,0.2175188809633255,0.3003962635993957,1
66,0.3838444054126739,0.4300607740879059,0.4204348623752594,0.2692421972751617,0.2146089971065521,0
67,0.2192562818527221,0.3213048279285431,0.5508812069892883,0.5172895789146423,0.3769587576389313,0
68,0.1811186224222183,0.1493916809558868,0.1755982190370559,0.1812839061021804,0.1773926764726638,1
69,0.5304958820343018,0.6171011328697205,0.5402145981788635,0.3660229742527008,0.1761543899774551,0
70,0.4558087885379791,0.2662219405174255,0.1665460169315338,0.1133412942290306,0.1416962593793869,1
71,0.151971623301506,0.3977544903755188,0.4200959205627441,0.2358812987804412,0.1058995500206947,1
72,0.2244398593902588,0.2183093577623367,0.2110456228256225,0.2268182784318924,0.1982989758253097,1
73,0.3672841489315033,0.3269006609916687,0.3140416443347931,0.4692476093769073,0.5852268934249878,0
74,0.5635700225830078,0.3404449224472046,0.1966981291770935,0.1193266883492469,0.0833032354712486,0
75,0.1203136071562767,0.1971084475517273,0.2330698370933532,0.3124307692050934,0.4443714916706085,0
76,0.5353248715400696,0.3086442053318023,0.2276567667722702,0.3058342635631561,0.3870674967765808,1
77,0.0829811617732048,0.1689199060201645,0.2428822666406631,0.5283346176147461,0.7290318012237549,1
78,0.6188276410102844,0.543293833732605,0.3884812295436859,0.2814691960811615,0.2885753214359283,1
79,0.2969751060009002,0.1671680659055709,0.1766454130411148,0.3552354276180267,0.3859780430793762,0
80,0.2602417469024658,0.3064107596874237,0.2607093453407287,0.1844046860933303,0.2013510912656784,0
81,0.3672841489315033,0.3269006609916687,0.3140416443347931,0.4692476093769073,0.5852268934249878,0
82,0.2959305346012115,0.5208307504653931,0.6984137296676636,0.3240460455417633,0.1255938708782196,1
83,0.3831166625022888,0.3481177687644958,0.3490398824214935,0.3454753756523132,0.2697236835956573,0
84,0.001693477272056,0.0277706328779459,0.0916699692606926,0.0956191569566726,0.0399339944124221,1
85,0.2293146699666977,0.2010435312986374,0.2038467079401016,0.2645460665225982,0.3007887005805969,1
86,0.1614991873502731,0.2012355178594589,0.3380590379238128,0.2130354642868042,0.1189451143145561,1
87,0.4114873111248016,0.4217991828918457,0.4104195833206177,0.3090006411075592,0.1706242263317108,1
88,0.4010247886180877,0.4688561558723449,0.4456445872783661,0.3871688544750213,0.2722895741462707,1
89,0.2764335572719574,0.3304494321346283,0.3425930142402649,0.1971022337675094,0.145510122179985,1
90,0.2260607182979583,0.2427398264408111,0.2531155347824096,0.2677849531173706,0.2963248193264007,1
91,0.5796782970428467,0.3315424919128418,0.0748692452907562,0.0538551434874534,0.0499828904867172,1
92,0.52048259973526,0.304313451051712,0.2329859584569931,0.2457447499036789,0.2820042669773102,0
93,0.4130630493164062,0.3834507465362549,0.2758745849132538,0.2101849913597107,0.1642661839723587,1
94,0.4365971088409424,0.3364134728908539,0.2564449310302734,0.1714420169591903,0.1072929427027702,0
95,0.4375680685043335,0.3848316371440887,0.4034388363361358,0.4347418844699859,0.4275928437709808,1
96,0.2829467952251434,0.3744602799415588,0.3859356641769409,0.3726131319999695,0.418055385351181,1
97,0.3282906115055084,0.3465950191020965,0.2678952813148498,0.2797327637672424,0.2401961833238601,1
98,0.1290421485900879,0.094990961253643,0.1683288663625717,0.2614487707614898,0.3711136281490326,1
99,0.1982158720493316,0.0990747958421707,0.1219904720783233,0.1524216085672378,0.0996708422899246,1
100,0.2514923214912414,0.2702106237411499,0.2360963821411132,0.1509518027305603,0.0989525839686393,1
101,0.0623525902628898,0.0396282337605953,0.0698470398783683,0.1153134778141975,0.1750546991825103,0
102,0.4605511128902435,0.3028318583965301,0.1722772568464279,0.1896120756864547,0.2772177755832672,1
103,0.4026484191417694,0.3586114943027496,0.3104762434959411,0.2468750476837158,0.1733614802360534,0
104,0.4925375878810882,0.5297659039497375,0.5256479382514954,0.4893078804016113,0.3588250279426574,1
105,0.4336266815662384,0.5640472769737244,0.7195513248443604,0.7316051125526428,0.582314133644104,0
106,0.3301715850830078,0.1875719130039215,0.1022119894623756,0.09505645185709,0.1120263040065765,1
107,0.4731830954551697,0.4165201783180237,0.2520003020763397,0.1962950825691223,0.2228498309850692,1
108,0.2834630012512207,0.1739381849765777,0.0350166596472263,0.061595045030117,0.1695673614740371,1
109,0.345666229724884,0.2345256954431533,0.3325916826725006,0.3114628791809082,0.225028246641159,1
110,0.1977140754461288,0.0735286921262741,0.0631873682141304,0.0815087258815765,0.1259128451347351,0
111,0.4834482073783874,0.4782493710517883,0.4168442785739898,0.3838545083999634,0.320663183927536,1
112,0.3920632600784302,0.2973086535930633,0.3043249547481537,0.2976570129394531,0.2313466668128967,0
113,0.4140034019947052,0.399722695350647,0.3992664515972137,0.3297872245311737,0.3199105262756347,1
114,0.1560060381889343,0.1737727373838424,0.2415511459112167,0.2843444943428039,0.2586521506309509,0
115,0.412858784198761,0.3988109230995178,0.4014173448085785,0.3608838021755218,0.1751872301101684,1
116,0.1273740231990814,0.2380078136920929,0.4019338488578796,0.5489791035652161,0.5045769810676575,0
117,0.2955892384052276,0.3408135175704956,0.4360688328742981,0.4601593315601349,0.3439482152462005,0
118,0.3139119148254394,0.3109803199768066,0.2118924260139465,0.2076198309659958,0.2366475015878677,1
119,0.1522510647773742,0.394546777009964,0.6182570457458496,0.3275197446346283,0.2727710306644439,1
120,0.2649019360542297,0.3057987987995147,0.302924782037735,0.2507032454013824,0.2628079652786255,1
121,0.0283215288072824,0.0516440086066722,0.0554086044430732,0.0436047092080116,0.0182724427431821,1
122,0.3174013197422027,0.3881202936172485,0.4732441306114197,0.4980751872062683,0.4115157723426819,0
123,0.3111168146133423,0.2834055423736572,0.3012184500694275,0.3230421841144562,0.4018004834651947,0
124,0.4370110034942627,0.5037259459495544,0.4877592921257019,0.2748889327049255,0.1641272604465484,1
125,0.371521919965744,0.3303900957107544,0.2911305427551269,0.2743877470493316,0.2664612233638763,0
126,0.4254883825778961,0.4441374242305755,0.4123184084892273,0.3358210623264313,0.3164807856082916,1
127,0.3144770562648773,0.295823335647583,0.3085851371288299,0.3245996832847595,0.27146777510643,1
128,0.4409847557544708,0.5879871845245361,0.7129310369491577,0.4370132088661194,0.169425830245018,0
129,0.4545090496540069,0.4468463659286499,0.4191426634788513,0.3817692697048187,0.3634916543960571,1
130,0.3078521192073822,0.2301483154296875,0.2333312630653381,0.2256408184766769,0.265864610671997,0
131,0.2658364176750183,0.3595272600650787,0.438590943813324,0.4682114422321319,0.3469647467136383,0
132,0.0311578027904033,0.0549999810755252,0.057680856436491,0.0481255389750003,0.037300731986761,1
133,0.0201678220182657,0.0437962785363197,0.0394082739949226,0.024975573644042,0.0145203080028295,1
134,0.3185370862483978,0.339710384607315,0.3946731984615326,0.4091175496578216,0.294824481010437,0
135,0.3377515077590942,0.3357661366462707,0.319176584482193,0.2972093820571899,0.3415661156177521,0
136,0.5133568048477173,0.3833827376365661,0.255694180727005,0.1608834266662597,0.118798166513443,1
137,0.5259334444999695,0.4160091280937195,0.3040525019168854,0.2205743342638015,0.1787573248147964,0
138,0.1242673322558403,0.1486627608537674,0.1444009989500045,0.1377438455820083,0.2710371315479278,1
139,0.2151549458503723,0.1935816407203674,0.1107958257198333,0.0361737869679927,0.0460852235555648,1
140,0.327567994594574,0.4794144034385681,0.5646238923072815,0.4406381845474243,0.4970749020576477,1
141,0.3206646144390106,0.2759097516536712,0.2747451961040497,0.294988602399826,0.236725851893425,0
142,0.2324832081794738,0.218697652220726,0.237561285495758,0.2769928276538849,0.3149445354938507,1
143,0.2428118735551834,0.3927455246448517,0.530987024307251,0.581427276134491,0.653624415397644,0
144,0.2719336152076721,0.2967052459716797,0.3182936310768127,0.2969410419464111,0.2262062281370163,0
145,0.3009658455848694,0.3632284998893738,0.5279013514518738,0.5204638838768005,0.5611752867698669,1
146,0.3022299408912658,0.3259459733963012,0.3872134983539581,0.4035097062587738,0.4258822798728943,1
147,0.6249538064002991,0.5381357073783875,0.4717144668102264,0.3557051122188568,0.2554729282855987,0
148,0.4667019844055176,0.5856257081031799,0.5062413215637207,0.2797464430332184,0.0994067341089248,0
149,0.161282867193222,0.1779673099517822,0.2092511802911758,0.2554921805858612,0.1974393129348755,1
150,0.0925885587930679,0.089674174785614,0.1515501588582992,0.2704704105854034,0.3084866404533386,0
151,0.4053544998168945,0.3354871273040771,0.3541172444820404,0.3740735948085785,0.3643491268157959,1
152,0.0487773306667804,0.3272049725055694,0.7221851348876953,0.5076960325241089,0.0755371451377868,1
153,0.1364045292139053,0.1282720118761062,0.1183685809373855,0.1334273219108581,0.2217303216457367,0
154,0.3774401247501373,0.3970015943050384,0.2923648357391357,0.2869481742382049,0.3125967681407928,1
155,0.0921740010380745,0.1171917095780372,0.1007568314671516,0.1132148951292038,0.1727907508611679,0
156,0.6152125597000122,0.4764150977134704,0.3135103583335876,0.2650160193443298,0.2271856367588043,1
157,0.165893018245697,0.2548583745956421,0.3459198772907257,0.3200417459011078,0.2624140083789825,0
158,0.4067136347293854,0.3787104189395904,0.3321665227413177,0.2819586992263794,0.2344434410333633,0
159,0.2594457268714905,0.5380290150642395,0.7914721965789795,0.5067543983459473,0.4035852551460266,1
160,0.2912302613258362,0.3829115927219391,0.3961560130119324,0.3156429231166839,0.3176996111869812,1
161,0.2692041993141174,0.2979821562767029,0.2727887332439422,0.2203017622232437,0.2555475533008575,1
162,0.2548914849758148,0.2790347039699554,0.3016976714134216,0.3528903126716614,0.2760723829269409,1
163,0.3668079972267151,0.2641323208808899,0.2177629768848419,0.1983385682106018,0.2170761525630951,0
164,0.1508121639490127,0.1794339269399643,0.2289813905954361,0.2817898392677307,0.2475366294384002,0
165,0.4285951256752014,0.331793338060379,0.2730588912963867,0.262678325176239,0.2756195962429046,1
166,0.4773590266704559,0.3751993477344513,0.2498766779899597,0.2194367498159408,0.289190411567688,0
167,0.4203521907329559,0.4077295362949371,0.3792892396450043,0.267098993062973,0.2811499834060669,1
168,0.3716051578521728,0.2946122586727142,0.1820812225341797,0.0906004831194877,0.0467594265937805,0
169,0.4413115084171295,0.474290519952774,0.521250307559967,0.5112005472183228,0.4047150909900665,1
170,0.1170604825019836,0.1475157439708709,0.1038026586174964,0.1327238827943802,0.2492910176515579,1
171,0.5781887173652649,0.3860964179039001,0.2064857184886932,0.1512754708528518,0.2438815683126449,0
172,0.4661883115768432,0.5104892253875732,0.5250741243362427,0.5194329023361206,0.5257236361503601,1
173,0.3660634458065033,0.3078431189060211,0.2943726778030395,0.3089795112609863,0.3007865250110626,0
174,0.2074496150016784,0.1528443843126297,0.1096163243055343,0.1559519618749618,0.2382193803787231,1
175,0.1183139607310295,0.2422626614570617,0.4651212692260742,0.6159616708755493,0.4837565422058105,0
176,0.2324867397546768,0.2512219250202179,0.359016090631485,0.6361971497535706,0.6188990473747253,1
177,0.6607568860054016,0.6753872632980347,0.4862776696681976,0.272267997264862,0.1938540041446685,0
178,0.13214972615242,0.1643728464841842,0.2273872196674347,0.3200550675392151,0.4127247929573059,1
179,0.536529541015625,0.4794507324695587,0.4722374677658081,0.5586797595024109,0.5320245623588562,0
180,0.3115455508232116,0.2922541499137878,0.3173213601112366,0.3864137232303619,0.486662358045578,1
181,0.1319365948438644,0.1368304193019867,0.1612558364868164,0.1724554598331451,0.182753637433052,1
182,0.4891600608825683,0.2295661121606826,0.1148601025342941,0.10267174243927,0.1177734807133674,1
183,0.3927843272686004,0.3394597172737121,0.3561192750930786,0.3791413903236389,0.4318932294845581,1
184,0.1681043952703476,0.1162701770663261,0.0967112630605697,0.0702630281448364,0.0970165431499481,0
185,0.1630076169967651,0.1628921627998352,0.2040830701589584,0.2662445306777954,0.3231619894504547,0
186,0.2695565521717071,0.1630786210298538,0.0934970900416374,0.0922973379492759,0.0952502787113189,1
187,0.063784547150135,0.045423038303852,0.0354047752916812,0.0369821786880493,0.0359653308987617,0
188,0.385828286409378,0.4772698581218719,0.4996950030326843,0.418757677078247,0.3276859223842621,1
189,0.1333644539117813,0.2603227496147156,0.5257588028907776,0.6186690330505371,0.4178269207477569,0
190,0.0,0.0,0.0,0.0,0.0,1
191,0.4373686611652374,0.598327100276947,0.5743306279182434,0.3602128624916076,0.2085326462984085,0
192,0.436450183391571,0.3499789834022522,0.2949016392230987,0.2033211141824722,0.160949170589447,1
193,0.2471522539854049,0.2995469570159912,0.3621084690093994,0.3938223421573639,0.4011819958686828,0
194,0.1470055282115936,0.120034135878086,0.1539437919855117,0.1854408532381057,0.31726935505867,1
195,0.3585532605648041,0.3563325107097626,0.3865180909633636,0.4173705279827118,0.3319698870182037,1
196,0.4832649827003479,0.4054969251155853,0.384732037782669,0.406231939792633,0.2986444234848022,1
197,0.2338620871305465,0.3958681523799896,0.5282092094421387,0.5133572220802307,0.2397416830062866,0
198,0.0920783504843711,0.1183270886540412,0.104177601635456,0.108647771179676,0.483929306268692,1
199,0.6746730804443359,0.4943418800830841,0.326958954334259,0.2063689082860946,0.1720547974109649,0
200,0.4484784305095672,0.5582165718078613,0.6427051424980164,0.5574710369110107,0.235644444823265,0
201,0.3044862747192383,0.4903247058391571,0.594887912273407,0.5334250330924988,0.4724452793598175,0
202,0.1768414080142974,0.1995371133089065,0.2433436810970306,0.3125298619270324,0.3651542365550995,1
203,0.3918159306049347,0.4335192143917084,0.3659386336803436,0.2614900767803192,0.2002883553504943,0
204,0.2633145153522491,0.3075485527515411,0.4035966098308563,0.5154044032096863,0.5462786555290222,1
205,0.5942216515541077,0.5131046175956726,0.4123750627040863,0.338302731513977,0.248515173792839,0
206,0.2947197258472442,0.402004212141037,0.4906123876571655,0.5433825254440308,0.5703597664833069,0
207,0.5051384568214417,0.4718411564826965,0.2614002525806427,0.1610837578773498,0.0515948310494422,1
208,0.1827600449323654,0.2415698617696762,0.2612347900867462,0.1101288795471191,0.1101207509636879,1
209,0.0817523673176765,0.056500319391489,0.0393891669809818,0.0996182411909103,0.0854197815060615,1
210,0.3426020443439483,0.3188888430595398,0.2598379552364349,0.2933432459831238,0.3367457091808319,1
211,0.404380202293396,0.4691678881645202,0.2653247714042663,0.1519640684127807,0.1482778936624527,0
212,0.4490608274936676,0.6777999401092529,0.6127737760543823,0.4112247228622436,0.3464361429214477,0
213,0.2038683891296386,0.2518685460090637,0.3328306376934051,0.4894365966320038,0.5615792870521545,1
214,0.4213477969169616,0.5174676775932312,0.5724475383758545,0.4632583856582641,0.2176697701215744,0
215,0.232188194990158,0.2597890496253967,0.2663018405437469,0.3046965897083282,0.3192434906959533,1
216,0.4255792498588562,0.333775132894516,0.214903324842453,0.1458626985549926,0.1892491430044174,0
217,0.2407058924436569,0.2426914125680923,0.2030699104070663,0.1699209064245224,0.1964887231588363,0
218,0.3939233124256134,0.358390212059021,0.3059895038604736,0.235393688082695,0.2133587002754211,0
219,0.2397079020738601,0.3149720728397369,0.3318461179733276,0.2341982126235962,0.1688905656337738,1
220,0.4054996073246002,0.4163158237934112,0.4435306787490845,0.4328497946262359,0.3059336841106415,0
221,0.3417704403400421,0.3982773721218109,0.5355516672134399,0.6320167779922485,0.4831328690052032,1
222,0.3211959302425384,0.3437066674232483,0.4171149134635925,0.3939442932605743,0.3526167869567871,1
223,0.4158198833465576,0.3665376603603363,0.2849718630313873,0.3950499296188354,0.4964874684810638,1
224,0.443745881319046,0.5709459781646729,0.6240345239639282,0.418337881565094,0.2165379226207733,0
225,0.0798805654048919,0.0123011181131005,0.0368968062102794,0.0526180267333984,0.1157945543527603,1
226,0.3620821237564087,0.3419522941112518,0.3984064757823944,0.3453814685344696,0.3274574279785156,0
227,0.2658528983592987,0.2910133898258209,0.3518659174442291,0.2772769331932068,0.2536148130893707,1
228,0.4056797921657562,0.4976426362991333,0.4152319729328155,0.4234313070774078,0.3909137547016144,0
229,0.2975968718528747,0.3417952060699463,0.4751978516578674,0.6618216037750244,0.5851378440856934,0
230,0.2259223759174347,0.2757371366024017,0.3101475238800049,0.4613422751426697,0.4662181138992309,1
231,0.2068161815404892,0.326600432395935,0.465501457452774,0.5592410564422607,0.5289890170097351,0
232,0.1529237031936645,0.1917841583490371,0.2109238654375076,0.2450608760118484,0.2752566933631897,1
233,0.2820360958576202,0.3434095978736877,0.4348025619983673,0.5192087292671204,0.5933252573013306,0
234,0.1021571978926658,0.0613793134689331,0.061272632330656,0.0866034030914306,0.0927470698952674,1
235,0.5996547341346741,0.4150915145874023,0.2577854096889496,0.2069468647241592,0.1957316398620605,1
236,0.1362728476524353,0.2306154519319534,0.2945071160793304,0.2996269166469574,0.2605503499507904,1
237,0.0688794031739234,0.330877810716629,0.688894510269165,0.530504584312439,0.1676554977893829,1
238,0.5073463320732117,0.3373516201972961,0.2399343401193618,0.2095411866903305,0.1966656446456909,1
239,0.4549284875392914,0.2870607674121856,0.2351434677839279,0.2299146801233291,0.210245743393898,1
240,0.2764594852924347,0.2334929257631302,0.3154540359973907,0.5099657773971558,0.5735816359519958,0
241,0.1910548359155655,0.1637852489948272,0.248124212026596,0.5210793018341064,0.2681412398815155,1
242,0.388354629278183,0.3956898748874664,0.2548528611660003,0.1055293157696724,0.055835910141468,0
243,0.0782041177153587,0.1047122776508331,0.0293069649487733,0.040053479373455,0.1813080012798309,1
244,0.2479073256254196,0.2627006471157074,0.3665860295295715,0.5632933378219604,0.6378577947616577,0
245,0.6993252038955688,0.6435752511024475,0.4220074415206909,0.233621746301651,0.2203667610883712,0
246,0.2183836698532104,0.0348624624311924,0.1280466467142105,0.1169015318155288,0.0205238498747348,1
247,0.7681990265846252,0.52363520860672,0.2859443724155426,0.1564383506774902,0.1204659640789032,0
248,0.2459100186824798,0.1369725167751312,0.1868202239274978,0.2438462078571319,0.0869776606559753,1
249,0.112435832619667,0.1658707410097122,0.2451153993606567,0.3603893220424652,0.5849602818489075,0
250,0.0574783012270927,0.2051465809345245,0.5702757835388184,0.7025049924850464,0.3456380665302276,1
251,0.4362346529960632,0.3962529003620147,0.3951392471790313,0.5049323439598083,0.5511538982391357,1
252,0.1821467131376266,0.1561503261327743,0.1952186226844787,0.2163672447204589,0.2605611979961395,1
253,0.2647725641727447,0.2285892069339752,0.1964431554079055,0.1874435245990753,0.2576132118701935,1
254,0.6352382898330688,0.8554375171661377,0.8176127076148987,0.2923980355262756,0.1147510632872581,0
255,0.3653511703014374,0.4808359444141388,0.5915773510932922,0.6717836856842041,0.4075641632080078,1
256,0.5324625372886658,0.5554881691932678,0.4678643047809601,0.2853592336177826,0.1695767939090728,0
257,0.0942110642790794,0.2630542814731598,0.5242857336997986,0.7220116257667542,0.4342693388462066,0
258,0.4937022030353546,0.4059374034404754,0.2601254284381866,0.2954843938350677,0.4599153995513916,1
259,0.617877185344696,0.4112591743469238,0.2225687950849533,0.1554319411516189,0.1320175677537918,0
260,0.3297329246997833,0.3022240102291107,0.3187913596630096,0.3113783299922943,0.3215173780918121,1
261,0.4671525359153747,0.5699422955513,0.7908533215522766,0.8055651187896729,0.5155006647109985,0
262,0.0570246875286102,0.0689114034175872,0.0445393286645412,0.0630966201424598,0.2184826731681823,1
263,0.1955244690179824,0.3271471858024597,0.5422580242156982,0.4802786707878113,0.280865877866745,1
264,0.3595630228519439,0.328348308801651,0.2587862312793731,0.3887721598148346,0.388293445110321,1
265,0.0920693650841713,0.0588607676327228,0.0402585938572883,0.0346577316522598,0.09534402936697,1
266,0.2276929914951324,0.1059173420071601,0.1727146506309509,0.1569650024175644,0.111307643353939,0
267,0.0567293427884578,0.0824414789676666,0.0737278163433075,0.0413583740592002,0.0887539908289909,1
268,0.4865265786647796,0.3010274469852447,0.1947184801101684,0.1542541086673736,0.1620352119207382,0
269,0.1242337524890899,0.1342160403728485,0.1936941295862198,0.2455804795026779,0.3279761075973511,1
270,0.3923153877258301,0.5662879943847656,0.6973746418952942,0.545738935470581,0.2314358502626419,0
271,0.5017229914665222,0.5651906132698059,0.3968920111656189,0.1710118502378463,0.1371862143278122,0
272,0.3547330796718597,0.3685898184776306,0.2986330091953277,0.2638173699378967,0.3172094523906708,1
273,0.3874642550945282,0.443052738904953,0.50017911195755,0.4489427506923675,0.2970748841762543,0
274,0.3317315578460693,0.2601059675216675,0.2390870302915573,0.2178026288747787,0.244769886136055,1
275,0.1183440238237381,0.1002231687307357,0.1601163446903228,0.3592448234558105,0.4251935482025146,1
276,0.3965590596199035,0.3920543193817138,0.4122702777385711,0.4652574956417084,0.4441864192485809,1
