,0,1,2,animal
210,-3.3769844253103525,-12.064014588019766,-14.566135842015711,1
211,-28.293268966261,-10.076909912808333,-8.0367124316313,0
212,-14.457075074258626,-7.889349756426074,1.7140309158649911,0
213,-7.256110222472024,-7.244870452318972,-7.968309380491991,1
214,-21.04669716449775,-8.61477355317755,-16.583112327372806,0
215,-1.2565568506650335,6.141443723432724,0.3230881765230436,1
216,-16.832789142397726,1.2002888061577826,-10.591661458924865,0
217,1.439259696462494,8.60547203366193,1.4511398693096724,0
218,-10.835548639742496,0.3199604919460084,-3.3163225527202553,0
219,-12.949805961679756,-12.268896002630555,-8.845137151662662,1
220,-12.468053236101143,-0.5344824639049762,-9.85776052658968,0
221,-2.678054767652762,-9.698928414784904,-13.219365059421396,1
222,-9.24101608317987,-11.720758511229498,-17.052124820746073,1
223,-18.45884561231688,-22.38229663841314,-25.53021916347219,1
224,2.985178181974648,11.29889891478058,0.7587299927973695,0
225,-23.875273326134412,-16.659672542223678,-6.298005246281772,1
226,-9.9675254832349,-0.8154934144473043,-4.77096541692726,0
227,-26.07082149627488,-5.060925449360914,-9.036334494034111,1
228,-0.3061822521436653,7.200106926919094,2.021546058450326,0
229,-27.692585660396983,-14.716649964895794,-17.045380466322165,0
230,-7.986999845040864,4.545975705279755,7.444329048413004,1
231,-6.982303739776435,2.4881065197646466,-2.1145851957021433,0
232,4.349190384928549,-1.3425826247623318,-4.93676034389106,1
233,0.5829977180910932,-3.692370005928946,-6.2759779339285595,0
234,-5.276017878728228,0.9673794125521966,-6.46715528826925,1
235,-18.1700050846203,-19.468689368397587,-20.981131061196702,1
236,-10.540251442662765,-2.913217189312391,-7.681724960952971,1
237,-6.765135632759598,-3.337444325340939,-1.7354979128098862,1
238,-6.206146560138212,-9.616642845999497,-13.739966129036624,1
239,-30.657245618009327,-25.33046530500127,-22.343947893399196,1
240,-16.31222598979332,-13.543441897821516,-13.697636984058033,0
241,-2.7890483382134894,3.6173243154794705,3.985597634330885,1
242,-6.952371070462214,6.53126040999092,4.222750864623511,0
243,-18.25383975535611,-6.013837450302524,-3.288485672679744,1
244,-30.388619795811792,-16.113502181176173,-18.832688575525,0
245,1.6680032090728685,9.29552804626785,2.506108354936771,0
246,-25.12283635492944,-16.34872686480028,-10.57618367740272,1
247,-1.2491157867310951,9.425453877098814,2.221178666001583,0
248,-25.3623750796511,-26.41693580222551,-13.126724290671396,1
249,-1.335058321179492,6.548644173703092,0.496057481408358,0
250,-6.514434802466136,-4.422910257468395,-4.09063194238115,1
251,-15.640078164133472,-20.50616521773473,-21.45918165945692,1
252,0.074564103836545,-4.151288577978106,-8.49816798925687,1
253,-9.14125295631444,-10.086023146074782,-12.058334076476932,1
254,2.249513028672399,7.145418444634222,-0.1459458808468021,0
255,-2.61630780644666,-12.208721334594342,-18.193401944824043,1
256,-2.8104953419120817,4.876601088778367,-4.757387649143245,0
257,-22.271098409580024,-7.616308012701693,-15.089463124753356,0
258,-3.814637789583726,-3.3496696914549875,-1.629609868858054,1
259,-22.864423546460536,-10.610200156915669,-18.83062291422076,0
260,-19.631775974927795,-19.377017923166992,-20.62265128254646,1
261,6.9091350198987955,5.369589497504586,-2.332040691070936,0
262,-9.77902601886798,-3.811599093471466,-9.7790204409976,1
263,-17.2843170306984,-24.29253996392313,-19.04228533775087,1
264,-16.83285430028515,-22.08617541243899,-24.712700814424203,1
265,-9.775436422038744,-3.52411799661734,-11.07648645002354,1
266,-19.34897387724031,0.6276451111313972,0.5620478208819196,0
267,-8.396948922829298,-3.509911839436688,-2.673499378379779,1
268,-20.95525738909598,-8.93070687133184,-16.868033887007112,0
269,-2.669584000504322,-1.121048961160779,-2.510392382758799,1
270,0.983798882564302,12.103279330258532,-1.164606179789795,0
271,-3.8119201407740686,4.270056938992052,-3.3739492817335375,0
272,-3.1988765731652262,-2.0857858383463412,-1.3833656293411876,1
273,1.6610188374493005,7.040269173910224,3.9280069561535966,0
274,-13.04837770952758,-15.350892300063434,-17.16068618332129,1
275,-33.10105572162907,-24.564902524725554,-19.14470130419626,1
276,-17.012964304730335,-22.51812217360914,-27.05937037462399,1
